ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,protein_count
1245525,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1769738.0,Compostibacillus,1245525.0,Compostibacillus humi,species,Compostibacillus humi,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase699,3337
1247960,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,3034002.0,Pallidibacillus,251051.0,Pallidibacillus thermolactis,subspecies,Pallidibacillus thermolactis subsp. kokeshiiformis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase632,0
1255277,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,182455.0,Alicyclobacillus acidiphilus,strain,Alicyclobacillus acidiphilus NBRC 100859,50.00,50.00,50.0,original,optimum,BacDive,414,0
1274353,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837510.0,Siminovitchia,1274353.0,Siminovitchia sediminis,species,Siminovitchia sediminis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase696,3843
1274356,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,1274351.0,Kroppenstedtia,1274356.0,Kroppenstedtia guangzhouensis,species,Kroppenstedtia guangzhouensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase717,3590
1289106,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1649496.0,Sinibacillus,1289106.0,Sinibacillus soli,species,Sinibacillus soli,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase618,0
1294026,2.0,Bacteria,201174.0,Actinomycetota,84992.0,Acidimicrobiia,84993.0,Acidimicrobiales,84994.0,Acidimicrobiaceae,1042325.0,Aciditerrimonas,667306.0,Aciditerrimonas ferrireducens,strain,Aciditerrimonas ferrireducens JCM 15389,50.00,50.00,50.0,original,optimum,aciDB,aciDB35,0
1314754,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2675232.0,Neobacillus,105229.0,Neobacillus fumarioli,strain,Neobacillus fumarioli NBRC 102428,50.00,50.00,50.0,original,optimum,BacDive,1251,0
1378066,2.0,Bacteria,1117.0,Cyanobacteriota,3028117.0,Cyanophyceae,1890505.0,Chroococcidiopsidales,1890528.0,Chroococcidiopsidaceae,54298.0,Chroococcidiopsis,1378066.0,Chroococcidiopsis sp. TS-821,species,Chroococcidiopsis sp. TS-821,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase701,2
1408545,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,68933.0,Thermales,188786.0,Thermaceae,2747271.0,Calidithermus,1408545.0,Calidithermus terrae,species,Calidithermus terrae,50.00,50.00,50.0,original,optimum,Tempura,Tempura782,4065
1416969,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,88723.0,Natrinema,1416969.0,Natrinema mahii,species,Natrinema mahii,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase809,0
1445971,2.0,Bacteria,200795.0,Chloroflexota,388447.0,Ktedonobacteria,388448.0,Ktedonobacterales,768649.0,Thermosporotrichaceae,768650.0,Thermosporothrix,1445971.0,Thermosporothrix narukonensis,species,Thermosporothrix narukonensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase719,0
1469162,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186821.0,Sporolactobacillaceae,442527.0,Scopulibacillus,1469162.0,Scopulibacillus daqui,species,Scopulibacillus daqui,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase713,3273
1471761,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,1677050.0,Novibacillus,1471761.0,Novibacillus thermophilus,species,Novibacillus thermophilus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase595,3169
1490296,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,2071601.0,Thermostaphylospora,1490296.0,Thermostaphylospora grisealba,species,Thermostaphylospora grisealba,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase718,0
1562698,2.0,Bacteria,29547.0,Campylobacterota,3031853.0,Desulfurellia,213113.0,Desulfurellales,117942.0,Desulfurellaceae,33001.0,Desulfurella,1562698.0,Desulfurella amilsii,species,Desulfurella amilsii,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase920,2019
1608465,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,88723.0,Natrinema,1608465.0,Natrinema sp. CBA1119,species,Natrinema sp. CBA1119,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase488,0
1644115,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,292635.0,Laceyella,1644115.0,Laceyella thermophila,species,Laceyella thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase593,0
1644118,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,68933.0,Thermales,188786.0,Thermaceae,2747271.0,Calidithermus,1644118.0,Calidithermus roseus,species,Calidithermus roseus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase592,3553
1765737,2.0,Bacteria,,,28221.0,Deltaproteobacteria,,,2759950.0,Dissulfurirhabdaceae,1840207.0,Dissulfurirhabdus,1765737.0,Dissulfurirhabdus thermomarina,species,Dissulfurirhabdus thermomarina,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase764,2522
1806172,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1494427.0,Tepidibacillus,1806172.0,Tepidibacillus infernus,species,Tepidibacillus infernus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase761,0
1833852,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,186807.0,Peptococcaceae,2916693.0,Desulforamulus,1833852.0,Desulforamulus ferrireducens,species,Desulforamulus ferrireducens,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase817,2924
1927129,2157.0,Archaea,28890.0,Euryarchaeota,171536.0,Methanonatronarchaeia,2202723.0,Methanonatronarchaeales,2202724.0,Methanonatronarchaeaceae,2022711.0,Methanonatronarchaeum,1927129.0,Methanonatronarchaeum thermophilum,species,Methanonatronarchaeum thermophilum,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase707,1510
1933902,2.0,Bacteria,201174.0,Actinomycetota,84995.0,Rubrobacteria,84996.0,Rubrobacterales,84997.0,Rubrobacteraceae,42255.0,Rubrobacter,1933902.0,Rubrobacter spartanus,species,Rubrobacter spartanus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase821,0
2016530,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,2071613.0,Raineyaceae,2071614.0,Raineya,2016530.0,Raineya orbicola,species,Raineya orbicola,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase711,2684
2588716,2759.0,Eukaryota,4890.0,Ascomycota,147550.0,Sordariomycetes,5139.0,Sordariales,35718.0,Chaetomiaceae,1920207.0,Thermothelomyces,2588716.0,Thermothelomyces fergusii,species,Thermothelomyces fergusii,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase691,5
5087,2759.0,Eukaryota,4890.0,Ascomycota,147545.0,Eurotiomycetes,5042.0,Eurotiales,1131624.0,Thermoascaceae,5086.0,Thermoascus,5087.0,Thermoascus aurantiacus,species,Thermoascus aurantiacus,50.50,50.50,50.5,original,optimum,ThermoBase,ThermoBase630,27
182773,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,182773.0,Clostridium isatidis,species,Clostridium isatidis,50.50,50.50,50.5,original,optimum,ThermoBase,ThermoBase800,2554
523844,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,94695.0,Methanosarcinales,2206.0,Methanosarcinaceae,2207.0,Methanosarcina,2210.0,Methanosarcina thermophila,strain,Methanosarcina thermophila TM-1,50.00,50.00,50.83,average,optimum,ThermoBase,ThermoBase815,2555
62320,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,121871.0,Haloterrigena,62320.0,Haloterrigena turkmenica,species,Haloterrigena turkmenica,51.00,51.00,51.0,original,optimum,ThermoBase,ThermoBase777,5117
353224,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,379065.0,Caldalkalibacillus,353224.0,Caldalkalibacillus uzonensis,species,Caldalkalibacillus uzonensis,51.00,51.00,51.0,original,optimum,BacDive,1498,3977
759415,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,485256.0,Natranaerobiales,485255.0,Natranaerobiaceae,759413.0,Natronovirga,759415.0,Natronovirga wadinatrunensis,species,Natronovirga wadinatrunensis,51.00,51.00,51.0,original,optimum,ThermoBase,ThermoBase786,0
981222,2.0,Bacteria,57723.0,Acidobacteriota,1562566.0,Blastocatellia,,,,,458032.0,Chloracidobacterium,458033.0,Chloracidobacterium thermophilum,strain,Chloracidobacterium thermophilum B,51.00,51.00,51.0,original,optimum,ThermoBase,ThermoBase759,3053
1281767,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1494427.0,Tepidibacillus,1281767.0,Tepidibacillus fermentans,species,Tepidibacillus fermentans,51.00,51.00,51.0,original,optimum,ThermoBase,ThermoBase590,2415
1348429,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,1502725.0,Effusibacillus,1348429.0,Effusibacillus lacus,species,Effusibacillus lacus,51.00,51.00,51.0,original,optimum,ThermoBase,ThermoBase689,3692
1750598,2.0,Bacteria,,,28221.0,Deltaproteobacteria,,,,,1769732.0,Dissulfurimicrobium,1750598.0,Dissulfurimicrobium hydrothermale,species,Dissulfurimicrobium hydrothermale,51.00,51.00,51.0,original,optimum,ThermoBase,ThermoBase591,0
40991,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,40991.0,Thiomonas thermosulfata,species,Thiomonas thermosulfata,51.25,51.25,51.25,original,optimum,ThermoBase,ThermoBase589,0
230470,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,150247.0,Anoxybacillus,230470.0,Anoxybacillus voinovskiensis,species,Anoxybacillus voinovskiensis,30-64,47.00,51.67,average,optimum,BacDive,557,3465
1398,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837504.0,Heyndrickxia,1398.0,Heyndrickxia coagulans,species,Heyndrickxia coagulans,55.00,55.00,51.75,average,optimum,ThermoBase,ThermoBase1187,4200
35701,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31984.0,Heliobacteriaceae,2831443.0,Heliomicrobium,35701.0,Heliomicrobium modesticaldum,species,Heliomicrobium modesticaldum,52.00,52.00,52.0,original,optimum,"Lyubetsky et al., 2020",Lyu857,2930
498761,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31984.0,Heliobacteriaceae,2831443.0,Heliomicrobium,35701.0,Heliomicrobium modesticaldum,strain,Heliomicrobium modesticaldum Ice1,52.00,52.00,52.0,original,optimum,ThermoBase,ThermoBase784,2924
745377,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,2765402.0,Natrarchaeobaculum,745377.0,Natrarchaeobaculum aegyptiacum,species,Natrarchaeobaculum aegyptiacum,52.00,52.00,52.0,original,optimum,ThermoBase,ThermoBase785,3626
759412,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,485256.0,Natranaerobiales,485255.0,Natranaerobiaceae,375928.0,Natranaerobius,759412.0,Natranaerobius trueperi,species,Natranaerobius trueperi,52.00,52.00,52.0,original,optimum,ThermoBase,ThermoBase799,2464
1331911,2.0,Bacteria,203682.0,Planctomycetota,203683.0,Planctomycetia,2691354.0,Pirellulales,2691358.0,Thermoguttaceae,1676125.0,Thermogutta,1331911.0,Thermogutta hypogea,species,Thermogutta hypogea,52.00,52.00,52.0,original,optimum,Tempura,Tempura633,0
2601677,2.0,Bacteria,200795.0,Chloroflexota,2682225.0,Tepidiformia,2682226.0,Tepidiformales,2682227.0,Tepidiformaceae,2682228.0,Tepidiforma,2601677.0,Tepidiforma bonchosmolovskayae,species,Tepidiforma bonchosmolovskayae,52.00,52.00,52.0,original,optimum,ThermoBase,ThermoBase688,2635
95159,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,44258.0,Caloramator,95159.0,Caloramator coolhaasii,species,Caloramator coolhaasii,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase580,0
105483,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,186807.0,Peptococcaceae,2916690.0,Desulfofalx,105483.0,Desulfofalx alkaliphila,species,Desulfofalx alkaliphila,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase758,0
108328,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,1491775.0,Proteinivoraceae,42447.0,Anaerobranca,108328.0,Anaerobranca gottschalkii,species,Anaerobranca gottschalkii,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase583,2307
114249,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,114248.0,Tepidimonas,114249.0,Tepidimonas ignava,species,Tepidimonas ignava,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase588,2562
159343,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,68295.0,Thermoanaerobacterales,186814.0,Thermoanaerobacteraceae,189326.0,Gelria,159343.0,Gelria glutamica,species,Gelria glutamica,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase686,0
184064,2.0,Bacteria,3002442.0,Thermodesulfobiota,3002443.0,Thermodesulfobiia,3002444.0,Thermodesulfobiales,227387.0,Thermodesulfobiaceae,227388.0,Thermodesulfobium,184064.0,Thermodesulfobium narugense,species,Thermodesulfobium narugense,52.50,52.50,52.5,original,optimum,"Lyubetsky et al., 2020",Lyu858,1800
209650,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204441.0,Rhodospirillales,433.0,Acetobacteraceae,368783.0,Acidicaldus,209650.0,Acidicaldus organivorans,species,Acidicaldus organivorans,52.50,52.50,52.5,original,optimum,aciDB,aciDB8,0
227476,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,150247.0,Anoxybacillus,227476.0,Anoxybacillus kestanbolensis,species,Anoxybacillus kestanbolensis,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase441,2691
253314,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,216572.0,Oscillospiraceae,35829.0,Acetivibrio,253314.0,Acetivibrio straminisolvens,species,Acetivibrio straminisolvens,50.0-55.0,52.50,52.5,original,optimum,BacDive,2827,4384
279810,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,279809.0,Thiobacter,279810.0,Thiobacter subterraneus,species,Thiobacter subterraneus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase626,0
335431,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,114248.0,Tepidimonas,335431.0,Tepidimonas thermarum,species,Tepidimonas thermarum,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase687,2550
340097,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186821.0,Sporolactobacillaceae,340096.0,Tuberibacillus,340097.0,Tuberibacillus calidus,species,Tuberibacillus calidus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase684,0
364032,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,135616.0,Piscirickettsiaceae,364031.0,Sulfurivirga,364032.0,Sulfurivirga caldicuralii,species,Sulfurivirga caldicuralii,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase683,1631
392012,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,392012.0,Alicyclobacillus kakegawensis,species,Alicyclobacillus kakegawensis,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase676,0
392015,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,392015.0,Alicyclobacillus macrosporangiidus,species,Alicyclobacillus macrosporangiidus,50-55,52.50,52.5,original,optimum,BacDive,432,3795
392016,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,392016.0,Alicyclobacillus contaminans,species,Alicyclobacillus contaminans,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase678,0
394967,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,2191.0,Methanomicrobiales,2194.0,Methanomicrobiaceae,45989.0,Methanoculleus,394967.0,Methanoculleus receptaculi,species,Methanoculleus receptaculi,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase581,1991
696763,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85009.0,Propionibacteriales,85015.0,Nocardioidaceae,718013.0,Thermasporomyces,696763.0,Thermasporomyces composti,species,Thermasporomyces composti,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase625,3739
715028,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,68295.0,Thermoanaerobacterales,186814.0,Thermoanaerobacteraceae,28895.0,Thermoanaerobacterium,715028.0,Thermoanaerobacterium calidifontis,species,Thermoanaerobacterium calidifontis,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase467,0
747365,2.0,Bacteria,3002442.0,Thermodesulfobiota,3002443.0,Thermodesulfobiia,3002444.0,Thermodesulfobiales,227387.0,Thermodesulfobiaceae,227388.0,Thermodesulfobium,184064.0,Thermodesulfobium narugense,strain,Thermodesulfobium narugense DSM 14796,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase578,1797
876478,2.0,Bacteria,1224.0,Pseudomonadota,2008785.0,Hydrogenophilia,119069.0,Hydrogenophilales,206349.0,Hydrogenophilaceae,203470.0,Tepidiphilus,876478.0,Tepidiphilus thermophilus,species,Tepidiphilus thermophilus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase682,2181
879970,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,3085636.0,Lachnospirales,1185407.0,Defluviitaleaceae,1185408.0,Defluviitalea,879970.0,Defluviitalea saccharophila,species,Defluviitalea saccharophila,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase681,2755
1016997,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,1348505.0,Polycladomyces,1016997.0,Polycladomyces subterraneus,species,Polycladomyces subterraneus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase328,3181
1120971,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,392016.0,Alicyclobacillus contaminans,strain,Alicyclobacillus contaminans DSM 17975,50-55,52.50,52.5,original,optimum,BacDive,429,0
1200346,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,89784.0,Alicyclobacillus hesperidum,strain,Alicyclobacillus hesperidum URH17-3-68,52.50,52.50,52.5,original,optimum,aciDB,aciDB94,0
1215385,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,44249.0,Paenibacillus,1215385.0,Paenibacillus thermoaerophilus,species,Paenibacillus thermoaerophilus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase757,3336
1220571,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,392012.0,Alicyclobacillus kakegawensis,strain,Alicyclobacillus kakegawensis NBRC 103104,50-55,52.50,52.5,original,optimum,BacDive,431,0
1242148,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,1236218.0,Melghirimyces,1242148.0,Melghirimyces profundicolus,species,Melghirimyces profundicolus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase585,3716
1248146,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85010.0,Pseudonocardiales,2070.0,Pseudonocardiaceae,1649509.0,Thermotunica,1248146.0,Thermotunica guangxiensis,species,Thermotunica guangxiensis,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase584,0
1304284,2.0,Bacteria,1239.0,Bacillota,1737404.0,Tissierellia,1737405.0,Tissierellales,2848916.0,Thermohalobacteraceae,1640153.0,Caldisalinibacter,1304284.0,Caldisalinibacter kiritimatiensis,species,Caldisalinibacter kiritimatiensis,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase579,2681
1324956,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1775697.0,Melghiribacillus,1324956.0,Melghiribacillus thermohalophilus,species,Melghiribacillus thermohalophilus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase624,3015
1411133,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,1649452.0,Geothermomicrobium,1411133.0,Geothermomicrobium terrae,species,Geothermomicrobium terrae,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase685,0
1450156,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,3085636.0,Lachnospirales,1185407.0,Defluviitaleaceae,1185408.0,Defluviitalea,1450156.0,Defluviitalea raffinosedens,species,Defluviitalea raffinosedens,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase680,2804
1470181,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,2023.0,Thermoactinomyces,1470181.0,Thermoactinomyces khenchelensis,species,Thermoactinomyces khenchelensis,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase798,0
