ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID
1873885,2,Bacteria,1224,Pseudomonadota,28211,Alphaproteobacteria,356,Hyphomicrobiales,45401,Hyphomicrobiaceae,29407,Rhodoplanes,1873885,Rhodoplanes sp. JGI PP 4-N16,species,Rhodoplanes sp. JGI PP 4-N16,23.00,23.00,23.00,original,optimum,aciDB,aciDB212
168695,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85008,Micromonosporales,28056,Micromonosporaceae,168694,Salinispora,168695,Salinispora tropica,species,Salinispora tropica,21.50,21.50,23.13,average,optimum,BacDive,8026
259564,2157,Archaea,28890,Euryarchaeota,224756,Methanomicrobia,94695,Methanosarcinales,2206,Methanosarcinaceae,2225,Methanococcoides,29291,Methanococcoides burtonii,strain,Methanococcoides burtonii DSM 6242,23.50,23.50,23.45,average,optimum,"Lyubetsky et al., 2020",Lyu1
645,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135624,Aeromonadales,84642,Aeromonadaceae,642,Aeromonas,645,Aeromonas salmonicida,species,Aeromonas salmonicida,23.50,23.50,23.50,original,optimum,"Lyubetsky et al., 2020",Lyu164
651,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135624,Aeromonadales,84642,Aeromonadaceae,642,Aeromonas,651,Aeromonas media,species,Aeromonas media,25.00,25.00,23.50,average,optimum,"Lyubetsky et al., 2020",Lyu169
53444,2,Bacteria,1239,Bacillota,91061,Bacilli,186826,Lactobacillales,33958,Lactobacillaceae,2767881,Fructilactobacillus,53444,Fructilactobacillus lindneri,species,Fructilactobacillus lindneri,23.50,23.50,23.50,original,optimum,"Lyubetsky et al., 2020",Lyu166
76594,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,104264,Cellulophaga,76594,Cellulophaga baltica,species,Cellulophaga baltica,25.00,25.00,23.50,average,optimum,BacDive,5501
79329,2,Bacteria,976,Bacteroidota,1853228,Chitinophagia,1853229,Chitinophagales,563835,Chitinophagaceae,79328,Chitinophaga,79329,Chitinophaga pinensis,species,Chitinophaga pinensis,23.50,23.50,23.50,original,optimum,"Lyubetsky et al., 2020",Lyu165
182141,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135622,Alteromonadales,267888,Pseudoalteromonadaceae,53246,Pseudoalteromonas,182141,Pseudoalteromonas prydzensis,species,Pseudoalteromonas prydzensis,23.50,23.50,23.50,original,optimum,Tempura,Tempura8219
223184,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85006,Micrococcales,1268,Micrococcaceae,57493,Kocuria,223184,Kocuria marina,species,Kocuria marina,23.50,23.50,23.50,original,optimum,BacDive,7657
247523,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135622,Alteromonadales,267888,Pseudoalteromonadaceae,53246,Pseudoalteromonas,247523,Pseudoalteromonas aliena,species,Pseudoalteromonas aliena,23.50,23.50,23.50,original,optimum,Tempura,Tempura8218
286698,2,Bacteria,200940,Thermodesulfobacteriota,3031651,Desulfuromonadia,3031668,Geobacterales,213422,Geobacteraceae,28231,Geobacter,286698,Geobacter psychrophilus,species,Geobacter psychrophilus,23.50,23.50,23.50,original,optimum,Tempura,Tempura8164
287099,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,143222,Salegentibacter,287099,Salegentibacter flavus,species,Salegentibacter flavus,22-25,23.50,23.50,original,optimum,BacDive,5640
295069,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,2762318,Weeksellaceae,59732,Chryseobacterium,295069,Chryseobacterium taichungense,species,Chryseobacterium taichungense,23.50,23.50,23.50,original,optimum,BacDive,5680
332949,2,Bacteria,1239,Bacillota,91061,Bacilli,186826,Lactobacillales,81852,Enterococcaceae,1350,Enterococcus,332949,Enterococcus silesiacus,species,Enterococcus silesiacus,10-37,23.50,23.50,original,optimum,BacDive,5349
362413,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,237,Flavobacterium,362413,Flavobacterium aquidurense,species,Flavobacterium aquidurense,23.50,23.50,23.50,original,optimum,BacDive,5550
387094,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,237,Flavobacterium,387094,Flavobacterium hercynium,species,Flavobacterium hercynium,23.50,23.50,23.50,original,optimum,BacDive,5568
398555,2,Bacteria,1239,Bacillota,91061,Bacilli,186826,Lactobacillales,33958,Lactobacillaceae,2767875,Agrilactobacillus,398555,Agrilactobacillus composti,species,Agrilactobacillus composti,23.50,23.50,23.50,original,optimum,BacDive,6668
411154,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,292691,Christiangramia,411153,Christiangramia forsetii,strain,Christiangramia forsetii KT0803,23.50,23.50,23.50,original,optimum,Tempura,Tempura8217
434464,2,Bacteria,1239,Bacillota,91061,Bacilli,186826,Lactobacillales,33958,Lactobacillaceae,1243,Leuconostoc,434464,Leuconostoc holzapfelii,species,Leuconostoc holzapfelii,23.50,23.50,23.50,original,optimum,BacDive,6839
447689,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,104267,Tenacibaculum,447689,Tenacibaculum soleae,species,Tenacibaculum soleae,23.50,23.50,23.50,original,optimum,Tempura,Tempura8216
456455,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,283785,Bizionia,456455,Bizionia argentinensis,species,Bizionia argentinensis,22-25,23.50,23.50,original,optimum,BacDive,5714
483011,2,Bacteria,1239,Bacillota,91061,Bacilli,186826,Lactobacillales,33958,Lactobacillaceae,2767842,Lactiplantibacillus,483011,Lactiplantibacillus fabifermentans,species,Lactiplantibacillus fabifermentans,23.50,23.50,23.50,original,optimum,BacDive,6682
494023,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85006,Micrococcales,1268,Micrococcaceae,1742990,Paeniglutamicibacter,494023,Paeniglutamicibacter antarcticus,species,Paeniglutamicibacter antarcticus,23.50,23.50,23.50,original,optimum,Tempura,Tempura8510
669041,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,104267,Tenacibaculum,669041,Tenacibaculum dicentrarchi,species,Tenacibaculum dicentrarchi,23.50,23.50,23.50,original,optimum,Tempura,Tempura8215
1046627,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,283785,Bizionia,456455,Bizionia argentinensis,strain,Bizionia argentinensis JUB59,23.50,23.50,23.50,original,optimum,Tempura,Tempura8370
1166481,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135622,Alteromonadales,267891,Moritellaceae,543732,Paramoritella,1166481,Paramoritella sediminis,species,Paramoritella sediminis,23.50,23.50,23.50,original,optimum,Tempura,Tempura7547
1423729,2,Bacteria,1239,Bacillota,91061,Bacilli,186826,Lactobacillales,33958,Lactobacillaceae,2767888,Liquorilactobacillus,483012,Liquorilactobacillus cacaonum,strain,Liquorilactobacillus cacaonum DSM 21116,23.50,23.50,23.50,original,optimum,BacDive,6681
1507286,2,Bacteria,976,Bacteroidota,1853228,Chitinophagia,1853229,Chitinophagales,563835,Chitinophagaceae,296051,Terrimonas,1507286,Terrimonas arctica,species,Terrimonas arctica,23.50,23.50,23.50,original,optimum,Tempura,Tempura8369
1559896,2,Bacteria,1224,Pseudomonadota,28216,Betaproteobacteria,32003,Nitrosomonadales,2772226,Sulfuricellaceae,1778653,Sulfuriferula,1559896,Sulfuriferula multivorans,species,Sulfuriferula multivorans,23.50,23.50,23.50,original,optimum,Tempura,Tempura7513
2508710,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135619,Oceanospirillales,28256,Halomonadaceae,2745,Halomonas,2508710,Halomonas borealis,species,Halomonas borealis,23.50,23.50,23.50,original,optimum,Tempura,Tempura8214
2508711,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135619,Oceanospirillales,28256,Halomonadaceae,3137765,Onishia,2508711,Onishia niordana,species,Onishia niordana,23.50,23.50,23.50,original,optimum,Tempura,Tempura6512
325778,2157,Archaea,28890,Euryarchaeota,224756,Methanomicrobia,94695,Methanosarcinales,2206,Methanosarcinaceae,2225,Methanococcoides,325778,Methanococcoides alaskense,species,Methanococcoides alaskense,23.60,23.60,23.60,original,optimum,Tempura,Tempura7546
526,2,Bacteria,1224,Pseudomonadota,28211,Alphaproteobacteria,204441,Rhodospirillales,433,Acetobacteraceae,522,Acidiphilium,526,Acidiphilium rubrum,species,Acidiphilium rubrum,27.50,27.50,23.75,average,optimum,Tempura,Tempura7172
1280514,2,Bacteria,201174,Actinomycetota,84992,Acidimicrobiia,84993,Acidimicrobiales,84994,Acidimicrobiaceae,1609233,Acidithrix,1280514,Acidithrix ferrooxidans,species,Acidithrix ferrooxidans,22.50,22.50,23.75,average,optimum,Tempura,Tempura8231
995,2,Bacteria,976,Bacteroidota,117747,Sphingobacteriia,200666,Sphingobacteriales,84566,Sphingobacteriaceae,929509,Solitalea,995,Solitalea canadensis,species,Solitalea canadensis,24.00,24.00,24.00,original,optimum,Tempura,Tempura4625
46679,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,72274,Pseudomonadales,135621,Pseudomonadaceae,286,Pseudomonas,46679,Pseudomonas mucidolens,species,Pseudomonas mucidolens,24.00,24.00,24.00,original,optimum,Tempura,Tempura6511
136273,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85006,Micrococcales,1268,Micrococcaceae,57493,Kocuria,136273,Kocuria polaris,species,Kocuria polaris,28.00,28.00,24.00,average,optimum,BacDive,7650
176102,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135622,Alteromonadales,267888,Pseudoalteromonadaceae,53246,Pseudoalteromonas,176102,Pseudoalteromonas agarivorans,species,Pseudoalteromonas agarivorans,24.00,24.00,24.00,original,optimum,Tempura,Tempura7212
237373,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,178469,Arenibacter,237373,Arenibacter palladensis,species,Arenibacter palladensis,23-25,24.00,24.00,original,optimum,BacDive,5482
248905,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,112040,Zobellia,248905,Zobellia amurskyensis,species,Zobellia amurskyensis,24.00,24.00,24.00,original,optimum,Tempura,Tempura7512
262005,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,286104,Winogradskyella,262005,Winogradskyella epiphytica,species,Winogradskyella epiphytica,24.00,24.00,24.00,original,optimum,Tempura,Tempura6510
266809,2,Bacteria,1224,Pseudomonadota,28211,Alphaproteobacteria,204455,Rhodobacterales,2854170,Roseobacteraceae,266808,Thalassobacter,266809,Thalassobacter stenotrophicus,species,Thalassobacter stenotrophicus,24.00,24.00,24.00,original,optimum,Tempura,Tempura6505
279359,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,292691,Christiangramia,279359,Christiangramia echinicola,species,Christiangramia echinicola,24.00,24.00,24.00,original,optimum,Tempura,Tempura6509
279360,2,Bacteria,976,Bacteroidota,768503,Cytophagia,768507,Cytophagales,2762306,Roseivirgaceae,290180,Roseivirga,279360,Roseivirga ehrenbergii,species,Roseivirga ehrenbergii,24.00,24.00,24.00,original,optimum,Tempura,Tempura4698
283786,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,283785,Bizionia,283786,Bizionia paragorgiae,species,Bizionia paragorgiae,24.00,24.00,24.00,original,optimum,Tempura,Tempura6613
319970,2,Bacteria,1239,Bacillota,91061,Bacilli,186826,Lactobacillales,81852,Enterococcaceae,1350,Enterococcus,319970,Enterococcus devriesei,species,Enterococcus devriesei,24.00,24.00,24.00,original,optimum,BacDive,5348
345312,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135622,Alteromonadales,267890,Shewanellaceae,22,Shewanella,345312,Shewanella irciniae,species,Shewanella irciniae,24.00,24.00,24.00,original,optimum,Tempura,Tempura6611
360296,2,Bacteria,200940,Thermodesulfobacteriota,3031449,Desulfovibrionia,213115,Desulfovibrionales,194924,Desulfovibrionaceae,2910983,Humidesulfovibrio,360296,Humidesulfovibrio arcticus,species,Humidesulfovibrio arcticus,24.00,24.00,24.00,original,optimum,BacDive,4155
362523,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,527198,Mariniflexile,362523,Mariniflexile gromovii,species,Mariniflexile gromovii,24.00,24.00,24.00,original,optimum,Tempura,Tempura6508
394964,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85007,Mycobacteriales,1653,Corynebacteriaceae,1716,Corynebacterium,394964,Corynebacterium hansenii,species,Corynebacterium hansenii,20.00,20.00,24.00,average,optimum,BacDive,3227
425498,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,261827,Algibacter,425498,Algibacter mikhailovii,species,Algibacter mikhailovii,24.00,24.00,24.00,original,optimum,Tempura,Tempura6507
435914,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85007,Mycobacteriales,nan,,435913,Fodinicola,435914,Fodinicola feengrottensis,species,Fodinicola feengrottensis,24.00,24.00,24.00,original,optimum,Tempura,Tempura7507
474953,2,Bacteria,57723,Acidobacteriota,204432,Terriglobia,204433,Terriglobales,204434,Acidobacteriaceae,1078829,Telmatobacter,474953,Telmatobacter bradus,species,Telmatobacter bradus,20-28,24.00,24.00,original,optimum,BacDive,140
481446,2,Bacteria,1224,Pseudomonadota,28211,Alphaproteobacteria,204455,Rhodobacterales,2854170,Roseobacteraceae,302485,Phaeobacter,481446,Phaeobacter italicus,species,Phaeobacter italicus,24.00,24.00,24.00,original,optimum,Tempura,Tempura2542
506591,2,Bacteria,1224,Pseudomonadota,28211,Alphaproteobacteria,204455,Rhodobacterales,2854170,Roseobacteraceae,191028,Leisingera,506591,Leisingera caerulea,species,Leisingera caerulea,24.00,24.00,24.00,original,optimum,Tempura,Tempura2541
511108,2,Bacteria,1224,Pseudomonadota,28216,Betaproteobacteria,80840,Burkholderiales,80864,Comamonadaceae,219181,Ottowia,511108,Ottowia pentelensis,species,Ottowia pentelensis,24.00,24.00,24.00,original,optimum,Tempura,Tempura6495
520089,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85009,Propionibacteriales,85015,Nocardioidaceae,1839,Nocardioides,520089,Nocardioides hungaricus,species,Nocardioides hungaricus,24.00,24.00,24.00,original,optimum,Tempura,Tempura6494
525917,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,72273,Thiotrichales,135617,Thiotrichaceae,1030,Thiothrix,525917,Thiothrix lacustris,species,Thiothrix lacustris,24.00,24.00,24.00,original,optimum,Tempura,Tempura7461
545624,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85006,Micrococcales,85021,Intrasporangiaceae,1433988,Aquipuribacter,545624,Aquipuribacter hungaricus,species,Aquipuribacter hungaricus,20-28,24.00,24.00,original,optimum,BacDive,6313
549701,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,286104,Winogradskyella,549701,Winogradskyella rapida,species,Winogradskyella rapida,24.00,24.00,24.00,original,optimum,Tempura,Tempura6612
571912,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85008,Micromonosporales,28056,Micromonosporaceae,1865,Actinoplanes,571912,Actinoplanes tereljensis,species,Actinoplanes tereljensis,24.00,24.00,24.00,original,optimum,BacDive,7844
571913,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85006,Micrococcales,145357,Dermacoccaceae,745364,Luteipulveratus,571913,Luteipulveratus mongoliensis,species,Luteipulveratus mongoliensis,24.00,24.00,24.00,original,optimum,Tempura,Tempura8195
573501,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,283735,Leeuwenhoekiella,573501,Leeuwenhoekiella palythoae,species,Leeuwenhoekiella palythoae,23-25,24.00,24.00,original,optimum,BacDive,5603
620914,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,290174,Aquimarina,1087449,Aquimarina agarilytica,strain,Aquimarina agarilytica ZC1,24.00,24.00,24.00,original,optimum,Tempura,Tempura8208
630973,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85010,Pseudonocardiales,2070,Pseudonocardiaceae,1847,Pseudonocardia,630973,Pseudonocardia bannensis,species,Pseudonocardia bannensis,24.00,24.00,24.00,original,optimum,Tempura,Tempura3207
630977,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85010,Pseudonocardiales,2070,Pseudonocardiaceae,1847,Pseudonocardia,630977,Pseudonocardia seranimata,species,Pseudonocardia seranimata,24.00,24.00,24.00,original,optimum,Tempura,Tempura6492
641025,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85010,Pseudonocardiales,2070,Pseudonocardiaceae,165301,Lentzea,641025,Lentzea jiangxiensis,species,Lentzea jiangxiensis,24.00,24.00,24.00,original,optimum,Tempura,Tempura6491
641510,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135624,Aeromonadales,84642,Aeromonadaceae,225143,Oceanisphaera,641510,Oceanisphaera arctica,species,Oceanisphaera arctica,24.00,24.00,24.00,original,optimum,Tempura,Tempura6438
641665,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135622,Alteromonadales,267889,Colwelliaceae,28228,Colwellia,641665,Colwellia chukchiensis,species,Colwellia chukchiensis,24.00,24.00,24.00,original,optimum,BacDive,2879
699434,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85010,Pseudonocardiales,2070,Pseudonocardiaceae,1847,Pseudonocardia,699434,Pseudonocardia artemisiae,species,Pseudonocardia artemisiae,24.00,24.00,24.00,original,optimum,Tempura,Tempura6490
714109,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85008,Micromonosporales,28056,Micromonosporaceae,1434030,Phytomonospora,714109,Phytomonospora endophytica,species,Phytomonospora endophytica,24.00,24.00,24.00,original,optimum,Tempura,Tempura4639
714130,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85007,Mycobacteriales,85025,Nocardiaceae,1817,Nocardia,714130,Nocardia artemisiae,species,Nocardia artemisiae,24.00,24.00,24.00,original,optimum,Tempura,Tempura6489
714136,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85012,Streptosporangiales,2004,Streptosporangiaceae,83681,Nonomuraea,714136,Nonomuraea endophytica,species,Nonomuraea endophytica,24.00,24.00,24.00,original,optimum,Tempura,Tempura6488
714166,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85011,Kitasatosporales,2062,Streptomycetaceae,1883,Streptomyces,714166,Streptomyces endophyticus,species,Streptomyces endophyticus,24.00,24.00,24.00,original,optimum,Tempura,Tempura6487
715785,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85006,Micrococcales,85023,Microbacteriaceae,447237,Frondihabitans,715785,Frondihabitans cladoniiphilus,species,Frondihabitans cladoniiphilus,24.00,24.00,24.00,original,optimum,Tempura,Tempura8209
870477,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85012,Streptosporangiales,2004,Streptosporangiaceae,83681,Nonomuraea,870477,Nonomuraea rhizophila,species,Nonomuraea rhizophila,24.00,24.00,24.00,original,optimum,Tempura,Tempura6486
989403,2,Bacteria,1224,Pseudomonadota,28211,Alphaproteobacteria,356,Hyphomicrobiales,2821832,Stappiaceae,258255,Pseudovibrio,989403,Pseudovibrio axinellae,species,Pseudovibrio axinellae,24.00,24.00,24.00,original,optimum,Tempura,Tempura8008
1087449,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,290174,Aquimarina,1087449,Aquimarina agarilytica,species,Aquimarina agarilytica,22-26,24.00,24.00,original,optimum,BacDive,5596
1121924,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85006,Micrococcales,85023,Microbacteriaceae,501022,Glaciibacter,501023,Glaciibacter superstes,strain,Glaciibacter superstes DSM 21135,20.00,20.00,24.00,average,optimum,BacDive,7505
1137985,2,Bacteria,976,Bacteroidota,117743,Flavobacteriia,200644,Flavobacteriales,49546,Flavobacteriaceae,358023,Lutibacter,1137985,Lutibacter holmesii,species,Lutibacter holmesii,24.00,24.00,24.00,original,optimum,Tempura,Tempura7543
